F1_Delta,F2_Delta,F3_Delta,F4_Delta,F1_Theta,F2_Theta,F3_Theta,F4_Theta,F1_Alpha,F2_Alpha,F3_Alpha,F4_Alpha,F1_Beta,F2_Beta,F3_Beta,F4_Beta,Frontal_Alpha_Asymmetry,F1_Activity,F1_Mobility,F1_Complexity,F2_Activity,F2_Mobility,F2_Complexity,F3_Activity,F3_Mobility,F3_Complexity,F4_Activity,F4_Mobility,F4_Complexity,Subject,Stimulus,Genre,Song,Ensemble,Instruments,Theme,Spatial,Target_Instrument,Tempo,Key,Spectral_Centroid,Spectral_Bandwidth,Spectral_Contrast,Spectral_Rolloff,MFCC_1_Mean,MFCC_1_Std,MFCC_2_Mean,MFCC_2_Std,MFCC_3_Mean,MFCC_3_Std,MFCC_4_Mean,MFCC_4_Std,MFCC_5_Mean,MFCC_5_Std,MFCC_6_Mean,MFCC_6_Std,MFCC_7_Mean,MFCC_7_Std,MFCC_8_Mean,MFCC_8_Std,MFCC_9_Mean,MFCC_9_Std,MFCC_10_Mean,MFCC_10_Std,MFCC_11_Mean,MFCC_11_Std,MFCC_12_Mean,MFCC_12_Std,MFCC_13_Mean,MFCC_13_Std,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Attention_Label
4.54208195106646e-11,4.718303865634504e-11,5.0924778674878175e-11,4.189443759449422e-11,3.741817486370532e-12,3.7409971776022435e-12,2.868485396888354e-12,3.0302600660271944e-12,1.2883959968085328e-12,1.2231531348632126e-12,1.1739666285149963e-12,1.0910290822868623e-12,3.9902800962651913e-13,3.4410945943564664e-13,3.5041148387666964e-13,3.383870868342857e-13,6.524286194532014e-14,2.5959098104744315e-10,0.11940123341652273,5.0735912053199055,2.6380316798622675e-10,0.11327900450623124,5.2931959016692876,2.795476968589764e-10,0.10919588986593218,5.48013164669778,2.3248819942145903e-10,0.11892235017467505,5.238134025348005,0001,classique_morceau2_duo_BoFh_theme2_stereo_Bo,classique,morceau2,duo,"['Bo', 'Fh']",theme2,stereo,Bo,[114.84375],D major,1016.1455842076604,1776.4915973377574,19.238879477838715,1495.6621358196326,-413.30325,56.70678,158.46939,44.575138,52.409317,26.119234,-2.801001,14.488328,-17.152555,11.753575,-11.58635,10.8147545,-6.5847144,7.8053584,-8.110714,6.4414434,-14.650441,7.553917,-17.577374,8.440135,-13.425704,6.83822,-8.998099,6.926269,-4.7127733,10.237683,0.24619539,0.34372962,0.43597475,0.24144047,0.21270683,0.14292149,0.30970308,0.28931242,0.24883904,0.47027436,0.22104079,0.21418503,High Attention
1.2804706691070514e-11,1.0551638542184842e-11,1.0308342935854922e-11,1.0170752920160699e-11,2.777098100501133e-12,2.5308209384865555e-12,2.0944174655698983e-12,1.8500504280370514e-12,1.8385814149934984e-12,1.663524708704111e-12,1.597910964552392e-12,1.391768902925774e-12,4.346741915382482e-13,3.976569609100015e-13,3.929342121772425e-13,4.022075782797202e-13,1.750567062893874e-13,1.6313122545346017e-10,0.1520910838939604,4.076123358842494,1.7499823900118425e-10,0.14677540066605005,4.325989454506291,1.573464826013831e-10,0.14682129297284288,4.265148217481751,1.6588413961781152e-10,0.1575914936129589,4.249682169644641,0001,classique_morceau2_duo_BoFl_theme1_stereo_Fl,classique,morceau2,duo,"['Bo', 'Fl']",theme1,stereo,Fl,[107.66601562],D major,2165.7822684017647,2829.385064207431,22.991245633673508,3018.0221114905708,-383.93835,53.916348,115.36146,40.880203,-15.060911,38.36619,-20.599548,15.344155,-15.609771,10.160472,2.766491,12.822632,1.8561833,11.630442,19.038635,18.363613,-12.620181,13.837625,-25.423458,9.487113,-30.569954,15.392254,-14.038863,17.367823,3.200879,15.950837,0.09955002,0.15384692,0.33862,0.17959896,0.5159528,0.10421891,0.19731145,0.0873301,0.15718964,0.20046058,0.09782545,0.15534037,High Attention
2.3598457538119568e-11,2.5338016625477847e-11,2.1218479735292204e-11,2.2027942741071387e-11,4.395640309105926e-12,4.509115631907979e-12,3.385293649971783e-12,3.827666247594287e-12,1.6041506563435154e-12,1.5686979006380803e-12,1.375468530751287e-12,1.2895502106833391e-12,4.3319241104775663e-13,4.0348655063998143e-13,3.889867644838907e-13,3.9159543877260234e-13,3.5452755705435046e-14,1.112411842917979e-10,0.1693188134367456,3.3448463081992257,1.0580527986246327e-10,0.1652492970557937,3.3990523667893626,1.0784514263589588e-10,0.16472546512866204,3.558884854274834,9.522470744353442e-11,0.1685360323626398,3.3956965619345585,0001,classique_morceau2_duo_BoFl_theme2_stereo_Bo,classique,morceau2,duo,"['Bo', 'Fl']",theme2,stereo,Bo,[114.84375],D major,1459.4268673396746,2196.4825706514657,21.3094885029788,1973.3910330029016,-403.31238,55.754284,153.14041,43.82187,22.516449,27.056559,-11.279989,14.724102,-15.011295,10.994623,-13.1584015,13.137362,-8.089957,11.53191,1.6460967,10.901286,-4.374396,13.519521,-7.5981793,16.609259,-6.5493827,12.237944,-10.302609,10.690306,-10.390131,12.987791,0.24427263,0.31484404,0.37451255,0.17685537,0.16340132,0.12856968,0.27019328,0.23309594,0.16733998,0.37647137,0.24012496,0.41697708,High Attention
1.2503072708777388e-11,1.1155318437845418e-11,1.0557930040727807e-11,9.874569249690688e-12,3.431984217118816e-12,3.0697886140745625e-12,2.3983605514812097e-12,2.347959332426594e-12,1.8833903056052415e-12,1.7480955120321484e-12,1.4653293713998497e-12,1.4245964623547357e-12,5.180192411558767e-13,4.632726861397898e-13,4.2981473703543466e-13,4.630865268610422e-13,1.3529479357309307e-13,1.3407100804376098e-10,0.1880898391105926,3.3537780682198677,1.2581211059741597e-10,0.18597299379273574,3.3436025457779253,1.2059279378390386e-10,0.1723498598859579,3.7294977728963734,1.0931802485598901e-10,0.20075974857946985,3.2340672228710363,0001,classique_morceau2_duo_FhFl_theme2_stereo_Fh,classique,morceau2,duo,"['Fh', 'Fl']",theme2,stereo,Fh,[166.70866935],A minor,1773.9209952732228,2449.519188242189,24.306870091887063,2351.5757223162477,-382.51746,60.502106,95.301476,36.165913,-30.076834,25.589481,-33.135246,17.849592,-26.527798,13.21358,-18.380291,13.279823,-12.287965,14.221293,8.662598,13.304768,1.8108623,14.75905,-1.2145202,19.070704,-4.72524,16.098597,-10.977543,10.749784,-11.097216,16.188597,0.1056851,0.082115576,0.17036231,0.079671726,0.11825587,0.07921071,0.12987421,0.13840285,0.10607051,0.39551935,0.16325745,0.43307713,High Attention
2.042478957610801e-11,1.6673382607779343e-11,2.5724429041340274e-11,1.232408227507437e-11,3.0973997731027377e-12,3.0335873585425316e-12,2.4465844102535115e-12,2.219969229065305e-12,1.9863830661574288e-12,1.7028300403672927e-12,1.6112372958395275e-12,1.4731485891052385e-12,4.305566181965731e-13,3.91650137471873e-13,4.0642822028832304e-13,4.143270802719765e-13,2.835530257901361e-13,1.3810092044939317e-10,0.15672235535581466,3.8757735964222206,1.176471382656694e-10,0.15947234987426098,3.709549690322575,1.542014556865105e-10,0.13973410598323002,4.315743143078628,1.0124682065426409e-10,0.1719787152189019,3.5715474580294395,0001,classique_morceau2_duo_FhFl_theme2_stereo_Fl,classique,morceau2,duo,"['Fh', 'Fl']",theme2,stereo,Fl,[166.70866935],A minor,1773.9209952732228,2449.519188242189,24.306870091887063,2351.5757223162477,-382.51746,60.502106,95.301476,36.165913,-30.076834,25.589481,-33.135246,17.849592,-26.527798,13.21358,-18.380291,13.279823,-12.287965,14.221293,8.662598,13.304768,1.8108623,14.75905,-1.2145202,19.070704,-4.72524,16.098597,-10.977543,10.749784,-11.097216,16.188597,0.1056851,0.082115576,0.17036231,0.079671726,0.11825587,0.07921071,0.12987421,0.13840285,0.10607051,0.39551935,0.16325745,0.43307713,High Attention
8.576126597708412e-12,8.140643553827519e-12,5.7721578076170424e-12,6.734371418224097e-12,5.961728787058636e-12,4.734337494786672e-12,3.584723721942967e-12,3.24422363176496e-12,4.818950404235691e-12,3.757049902475162e-12,2.9730167512916663e-12,2.694520266001254e-12,1.056382853797485e-12,8.874524026244712e-13,8.23098918902276e-13,7.46330545936146e-13,1.0619005017605288e-12,1.1193715484140913e-10,0.3596260428688661,2.0284060998044584,9.196872911793228e-11,0.3511998640631501,2.0375563464281115,7.293086479459455e-11,0.37199468720756346,1.9717513967217337,7.603823405647732e-11,0.3632345256281139,2.015987733803016,0001,classique_morceau2_trio_BoFhFl_theme1_stereo_Bo,classique,morceau2,trio,"['Bo', 'Fh', 'Fl']",theme1,stereo,Bo,[107.66601562],E minor,1633.5744152780617,2422.4150691411483,23.994479605746143,2067.6456532579787,-339.77765,50.1687,160.19926,35.293354,6.8441463,29.095999,-14.238675,11.696554,-18.875443,8.8100815,-5.4721403,9.9944315,-8.319155,8.508577,9.901858,13.799061,-18.267845,11.4716835,-27.638487,8.122299,-29.483284,13.949031,-13.27377,14.71346,1.3142526,15.636692,0.105045065,0.16559656,0.36444137,0.16956224,0.55713403,0.10247208,0.2136938,0.124652825,0.15309238,0.20120902,0.10146539,0.17631972,High Attention
9.550431850322645e-12,8.99129726129106e-12,9.060333185486989e-12,7.33202906251294e-12,2.824760554779384e-12,2.8612115675157443e-12,2.2514805816303186e-12,2.46043862275488e-12,2.384598505061981e-12,2.2547466169725736e-12,1.876731594393212e-12,1.8932568078561234e-12,4.4830967904432734e-13,3.8519991592069e-13,4.013246812976524e-13,3.6845312881778916e-13,1.2985188808940756e-13,7.972167642835389e-11,0.20826267970665108,2.8413805664963223,7.323967117798698e-11,0.20055150793082824,2.8300753582228286,7.510248771197176e-11,0.20222372589360565,2.937616555341904,6.439924496123807e-11,0.20922615183284426,2.8199956543284257,0001,classique_morceau2_trio_BoFhFl_theme1_stereo_Fh,classique,morceau2,trio,"['Bo', 'Fh', 'Fl']",theme1,stereo,Fh,[107.66601562],E minor,1633.5744152780617,2422.4150691411483,23.994479605746143,2067.6456532579787,-339.77765,50.1687,160.19926,35.293354,6.8441463,29.095999,-14.238675,11.696554,-18.875443,8.8100815,-5.4721403,9.9944315,-8.319155,8.508577,9.901858,13.799061,-18.267845,11.4716835,-27.638487,8.122299,-29.483284,13.949031,-13.27377,14.71346,1.3142526,15.636692,0.105045065,0.16559656,0.36444137,0.16956224,0.55713403,0.10247208,0.2136938,0.124652825,0.15309238,0.20120902,0.10146539,0.17631972,High Attention
1.8076411662862693e-11,1.655115239465124e-11,1.753739492865438e-11,1.5941332172188455e-11,3.952346890632922e-12,3.677331563636796e-12,2.7991854730748835e-12,2.904445050617393e-12,1.5809029482001496e-12,1.6114604149877717e-12,1.284028245658234e-12,1.2297480062660997e-12,4.4135591615803805e-13,3.659415891481485e-13,4.175693102946035e-13,3.483662172715248e-13,-3.0557466787622015e-14,1.6738163918376881e-10,0.1569182063498339,4.114849372449093,1.6986881758773585e-10,0.1413560739418619,4.451797078786364,1.6360086938285598e-10,0.15118455127803662,4.404965318412068,1.6909826992660852e-10,0.13979877890360898,4.601378623956855,0001,classique_morceau2_trio_BoFhFl_theme2_stereo_Fl,classique,morceau2,trio,"['Bo', 'Fh', 'Fl']",theme2,stereo,Fl,[114.84375],D major,1424.578942864791,2150.230766741257,22.266361764576803,1794.5446612064798,-377.67743,55.342037,162.1466,40.386612,11.048488,27.202084,-12.653956,14.203233,-18.321314,10.428624,-15.501504,11.686174,-12.8765545,11.556523,1.9590205,11.733555,-6.8171864,12.7562275,-9.814255,15.473901,-9.261236,13.500217,-12.249393,10.3797,-9.622998,12.741843,0.18146075,0.22875527,0.31709266,0.12716001,0.14937387,0.09373194,0.21893975,0.19312248,0.13241327,0.41959554,0.19655193,0.42659906,High Attention
1.0469508230737184e-11,8.035132606787731e-12,8.92589882347768e-12,6.293863851678153e-12,3.4203179708418702e-12,2.927316926308143e-12,2.569793646620418e-12,2.2111713557125676e-12,1.4302243871882923e-12,1.5419440964293642e-12,1.2478574617409661e-12,1.2634634166854308e-12,3.2844409727735855e-13,3.495489602529501e-13,3.111901509616498e-13,3.25835786540867e-13,-1.1171970924107185e-13,7.615448018663642e-11,0.20368172338490934,3.086484799421057,6.422854625893705e-11,0.21315587796050434,2.915867876055957,6.708544411469772e-11,0.20972479556548787,3.098369108542695,5.4683538345149886e-11,0.22620622187489836,2.8439444891103762,0001,pop_falldead_duo_BsDr_theme1_stereo_Bs,pop,falldead,duo,"['Bs', 'Dr']",theme1,stereo,Bs,[143.5546875],F major,2103.0067434181205,3244.9315258022643,16.228602481580822,4149.676240808823,-366.10233,112.058426,96.098694,35.45708,23.652441,38.820675,37.703953,25.630146,5.31541,11.563948,22.092466,11.549007,18.709328,7.5420666,15.449493,8.401797,10.043968,9.989533,5.948329,8.858125,4.812808,8.07116,3.9347653,6.9386635,6.86433,5.6129107,0.45859882,0.49489018,0.5085169,0.54553574,0.663539,0.7332326,0.6554225,0.4922486,0.49500296,0.5361032,0.4465846,0.39231405,High Attention
7.815085529801379e-12,6.731927459064377e-12,7.61720465439972e-12,6.24966197566839e-12,3.171933533445306e-12,2.8214037000094267e-12,2.4805701454686035e-12,2.1130188822830886e-12,2.5186183924687692e-12,2.429808672108825e-12,1.8870740690221163e-12,1.895860008725002e-12,4.1002584474776803e-13,4.599152173187318e-13,3.955434016292947e-13,4.751134636057394e-13,8.880972035994423e-14,5.7258127790294505e-11,0.23949318429003122,2.5654233535844635,5.37964661799375e-11,0.23750563721361265,2.473648472270439,5.117840609879049e-11,0.2354131705561374,2.6152125767874135,4.764133317127611e-11,0.2714451447180524,2.3948263400540712,0001,pop_falldead_duo_BsDr_theme1_stereo_Dr,pop,falldead,duo,"['Bs', 'Dr']",theme1,stereo,Dr,[143.5546875],F major,2103.0067434181205,3244.9315258022643,16.228602481580822,4149.676240808823,-366.10233,112.058426,96.098694,35.45708,23.652441,38.820675,37.703953,25.630146,5.31541,11.563948,22.092466,11.549007,18.709328,7.5420666,15.449493,8.401797,10.043968,9.989533,5.948329,8.858125,4.812808,8.07116,3.9347653,6.9386635,6.86433,5.6129107,0.45859882,0.49489018,0.5085169,0.54553574,0.663539,0.7332326,0.6554225,0.4922486,0.49500296,0.5361032,0.4465846,0.39231405,High Attention
1.0106598880793864e-11,8.397235520113651e-12,7.675148143365619e-12,6.130665053825235e-12,3.3827220697969208e-12,3.4111863598663503e-12,2.582827402406471e-12,2.534886744452402e-12,2.29081617534727e-12,2.3071206090945317e-12,1.7235255103655552e-12,1.9753003996820194e-12,4.805308425716443e-13,4.4390251222372434e-13,3.673109142924029e-13,4.191758623937982e-13,-1.6304433747261677e-14,6.48271448759994e-11,0.24958322107823605,2.593712660483258,6.128644549485518e-11,0.24352448892156575,2.6075325207668536,5.295647906202257e-11,0.24858861655698558,2.580897677150692,5.091645061598709e-11,0.26258452537775145,2.4980668397070565,0001,pop_falldead_duo_GtVx_theme1_stereo_Gt,pop,falldead,duo,"['Gt', 'Vx']",theme1,stereo,Gt,[71.77734375],C major,2974.8609054674876,3078.4987531998604,21.59781349856118,6033.654181985294,-271.39917,77.48669,114.38879,32.37286,-50.110806,28.229116,28.069212,20.517939,-18.84097,33.051567,2.892686,13.838621,-18.407352,11.376586,-9.16701,10.963169,-1.2964307,10.984311,-12.807298,12.547218,-9.599584,8.933284,-1.7612373,9.635805,-7.3770165,9.760742,0.33145162,0.21009631,0.33139548,0.2664356,0.46890727,0.31878263,0.31935945,0.50882035,0.2553253,0.26025113,0.23619442,0.26582128,High Attention
8.69528286169221e-12,6.762999899281983e-12,7.960016947823196e-12,5.421245620594457e-12,3.212166829830478e-12,2.806285606858369e-12,2.3596623092288107e-12,2.2710872011182316e-12,2.272804621201656e-12,1.712528604714655e-12,1.8505663993301548e-12,1.5248294044886816e-12,4.612929810614776e-13,4.3056334969074583e-13,4.34065810904807e-13,4.641133539187332e-13,5.602760164870011e-13,6.747259807230841e-11,0.22628592676201403,2.7507008465868674,5.857044330597195e-11,0.23775473996993374,2.6875549200051267,5.923294780390312e-11,0.22923877500999637,2.7406675741074573,5.605739438328464e-11,0.27573161790370226,2.483664613201814,0001,pop_falldead_duo_GtVx_theme1_stereo_Vx,pop,falldead,duo,"['Gt', 'Vx']",theme1,stereo,Vx,[71.77734375],C major,2974.8609054674876,3078.4987531998604,21.59781349856118,6033.654181985294,-271.39917,77.48669,114.38879,32.37286,-50.110806,28.229116,28.069212,20.517939,-18.84097,33.051567,2.892686,13.838621,-18.407352,11.376586,-9.16701,10.963169,-1.2964307,10.984311,-12.807298,12.547218,-9.599584,8.933284,-1.7612373,9.635805,-7.3770165,9.760742,0.33145162,0.21009631,0.33139548,0.2664356,0.46890727,0.31878263,0.31935945,0.50882035,0.2553253,0.26025113,0.23619442,0.26582128,High Attention
9.832452520498253e-12,9.096356191638504e-12,5.708099145320625e-12,6.869417516863815e-12,2.9772388723402166e-12,2.936726267741325e-12,1.9905625052381485e-12,2.3307171046304738e-12,1.2856935707487226e-12,1.2225185153636153e-12,1.0188224002664063e-12,1.0110204780163548e-12,3.1458481021928307e-13,3.0322297040605375e-13,2.878030280978285e-13,2.962660860302812e-13,6.317505538510726e-14,6.650257819384037e-11,0.2006845388233037,2.9752500735145837,6.174581405262432e-11,0.20188784445077101,2.946124989779993,4.8582231706863364e-11,0.22304939507152566,2.796951655776727,5.1272968995944795e-11,0.22112366710345743,2.8834646733108937,0001,pop_falldead_trio_BsDrVx_theme1_stereo_Bs,pop,falldead,trio,"['Bs', 'Dr', 'Vx']",theme1,stereo,Bs,[143.5546875],C major,2896.054625908038,3166.700594620183,20.71420042993731,6094.352481617647,-269.97174,83.40075,114.34006,27.309492,-36.573593,27.411406,40.567013,21.928791,-10.431779,28.905127,13.89435,14.605651,-6.619584,11.755469,-0.5299714,12.783383,5.860127,9.34428,-4.3419223,11.576615,-1.2120689,9.449678,4.2454796,9.915309,0.46290237,10.101958,0.31247783,0.3365236,0.41520432,0.4231651,0.579746,0.5729687,0.53191906,0.50472534,0.4038484,0.3909266,0.31554025,0.28141746,Low Attention
8.630948026507825e-12,8.354652680151625e-12,7.691067102435475e-12,6.783652904023352e-12,2.9242328040922434e-12,2.989695584518235e-12,2.235432919423543e-12,2.407405859560337e-12,2.25945797606964e-12,1.8833792071958166e-12,1.6259017593012213e-12,1.5261967862419953e-12,4.0365490124516613e-13,3.683908708220057e-13,3.498044528463282e-13,3.7222770374298344e-13,3.760787688738235e-13,5.97748833684354e-11,0.23918765168094044,2.618635716885962,5.5540978617017133e-11,0.24117902510799236,2.6089254248890623,5.590583564907608e-11,0.24071792137631748,2.733207510128022,4.846426541082492e-11,0.2627448013809332,2.5185168725777993,0001,pop_falldead_trio_GtDrVx_theme1_stereo_Gt,pop,falldead,trio,"['Gt', 'Dr', 'Vx']",theme1,stereo,Gt,[143.5546875],A minor,2170.778706353661,2255.1763910676746,19.695979379365777,4145.724264705882,-209.37744,82.73379,182.94121,41.105835,-68.351326,30.835089,41.952087,15.465324,18.525377,22.896782,4.824214,18.221712,-11.196055,7.953971,-9.770405,11.016634,-1.5027332,11.41069,-0.8849306,8.253683,-4.7512326,7.941808,-7.759455,9.488004,-4.07357,7.227668,0.4152317,0.309996,0.34599304,0.36944416,0.6829657,0.5101189,0.39723513,0.46547374,0.40445384,0.4784166,0.3254501,0.31070378,High Attention
1.2015240697215408e-11,9.691648876125338e-12,1.1495975444120705e-11,7.985231458452926e-12,2.966212629444125e-12,3.2318361204079483e-12,2.8682774080576036e-12,2.881491982122491e-12,1.5735204439571881e-12,1.459830721407815e-12,1.3718979955568598e-12,1.185242890827644e-12,4.1208401573070024e-13,3.4442683826316143e-13,4.071209674913854e-13,3.244377296255469e-13,1.1368972254937317e-13,9.569851801363389e-11,0.17906157958557709,3.25591698419816,8.423155080947858e-11,0.17849567563545277,3.2123307566942665,9.140804896783083e-11,0.18001048371614203,3.3802471313603775,7.043609051190578e-11,0.18896020082167572,3.1127757001046614,0001,pop_falldead_trio_GtDrVx_theme1_stereo_Vx,pop,falldead,trio,"['Gt', 'Dr', 'Vx']",theme1,stereo,Vx,[143.5546875],A minor,2170.778706353661,2255.1763910676746,19.695979379365777,4145.724264705882,-209.37744,82.73379,182.94121,41.105835,-68.351326,30.835089,41.952087,15.465324,18.525377,22.896782,4.824214,18.221712,-11.196055,7.953971,-9.770405,11.016634,-1.5027332,11.41069,-0.8849306,8.253683,-4.7512326,7.941808,-7.759455,9.488004,-4.07357,7.227668,0.4152317,0.309996,0.34599304,0.36944416,0.6829657,0.5101189,0.39723513,0.46547374,0.40445384,0.4784166,0.3254501,0.31070378,High Attention
4.6562038959567696e-11,4.9034666816125864e-11,4.67338273149615e-11,5.148174329524274e-11,3.3959958540253804e-12,3.340285253158297e-12,2.733326084023264e-12,3.1012733945200118e-12,2.1429596854825645e-12,2.3073816208838757e-12,1.7299989182561615e-12,1.8494701156213825e-12,5.178612673655064e-13,4.499080395716904e-13,4.22116121372423e-13,4.604958393458448e-13,-1.6442193540131124e-13,2.767245801181022e-10,0.13687709130915174,4.248872781375249,2.8508186251917775e-10,0.13091049967240995,4.404225981232954,2.710893253655172e-10,0.12929871634057477,4.594314735155233,2.821647878234334e-10,0.13685509530151424,4.625192215060394,0001,pop_mixtape_duo_BsDr_theme1_stereo_Bs,pop,mixtape,duo,"['Bs', 'Dr']",theme1,stereo,Bs,[147.65625],C minor,3209.989365481211,3813.0505461415937,16.697156418421972,6988.698498223608,-299.94473,95.421295,106.15942,35.092457,-7.635683,18.867805,61.03878,14.09066,-5.1707015,12.3763275,7.679709,9.700552,11.315562,7.5869713,16.639982,7.694137,5.5113697,7.7304544,7.389733,7.9393206,8.967446,7.480982,8.136854,6.1695952,5.422481,5.2986045,0.5190501,0.57414013,0.5306409,0.58111113,0.5070491,0.5661455,0.56323546,0.5849966,0.56360394,0.5799622,0.5911644,0.47994497,High Attention
1.0092049501369027e-10,9.063304817977159e-11,1.1412376581823991e-10,8.23253357024603e-11,3.604267907363904e-12,3.543686514271704e-12,3.199248347211057e-12,2.934559894727862e-12,1.6637188530673439e-12,1.508105902558202e-12,1.2240754710181e-12,1.213223170510765e-12,4.733264172505296e-13,4.1979750881038427e-13,4.169900538032301e-13,4.092928318822276e-13,1.5561295050914185e-13,4.353341881614539e-10,0.10155417057261518,6.281414784183016,3.879971025199753e-10,0.1012994420905144,6.172909732910741,4.715750216599664e-10,0.09472757998734807,6.832839986157847,3.4003802127423815e-10,0.10665667775243852,6.112826996839437,0001,pop_mixtape_duo_BsDr_theme2_stereo_Dr,pop,mixtape,duo,"['Bs', 'Dr']",theme2,stereo,Dr,[151.99908088],C major,2884.5364087245125,3569.61964625088,17.781745181048738,6166.159748247099,-336.84845,120.96531,101.96006,35.557564,-0.60950154,23.706514,52.560383,23.634077,-2.0242114,13.501235,9.830714,10.40715,12.275736,7.496709,17.096115,7.6646047,11.407294,15.593513,16.780548,23.386995,17.25069,20.972618,10.971578,9.159949,3.4406137,6.9563656,0.45053804,0.48592645,0.45093378,0.49734738,0.4323056,0.46098703,0.47258464,0.52496344,0.5185708,0.6327024,0.53548324,0.44938734,High Attention
2.8851096025280755e-11,3.1826619789261433e-11,2.8984307181337918e-11,3.2742210207302225e-11,4.596649245537703e-12,4.283515710181009e-12,3.301716118343242e-12,3.8042627291739874e-12,1.4590326513413596e-12,1.4364818530820849e-12,1.1051322566565242e-12,1.3381312915737846e-12,4.521663996817022e-13,3.94009889436269e-13,3.747961695142541e-13,4.1197663166019056e-13,2.2550798259274735e-14,1.6277360121222523e-10,0.16192354833064265,3.978962998199879,1.7460768225674965e-10,0.14416850724171412,4.37845014880738,1.5848671399546663e-10,0.1576695632968583,4.238634188712322,1.9434689559510938e-10,0.13821285366947283,4.639885713750943,0001,pop_mixtape_duo_GtVx_theme1_stereo_Gt,pop,mixtape,duo,"['Gt', 'Vx']",theme1,stereo,Gt,[151.99908088],A major,2135.06842735895,1784.1384304905623,19.627779965181155,3561.5218514356147,-164.34962,41.24732,203.77234,21.864786,-104.16941,16.164095,25.336433,8.3548975,14.382114,10.498255,4.9911575,9.634171,-10.107146,6.5318017,-7.4513454,5.5894175,-16.716915,5.1149,-5.3171268,5.537106,-8.441886,5.2744813,-12.740058,5.4831886,-6.4871426,5.4645343,0.25191107,0.40341452,0.4319001,0.34077018,0.6788638,0.2581051,0.32676867,0.25499746,0.3933692,0.5061971,0.23571801,0.4181899,High Attention
2.95028906105903e-11,2.8519214447412226e-11,2.235604993855237e-11,2.7246578935517034e-11,4.104632008548497e-12,3.5561451943716204e-12,3.3021743983532724e-12,2.9453625982008787e-12,1.4996821625365096e-12,1.449975961545206e-12,1.2041763727196017e-12,1.2594013383273196e-12,3.430625960834752e-13,2.9422569510779833e-13,2.8349458483505657e-13,3.055556119614642e-13,4.970620099130369e-14,1.360215175510559e-10,0.15052126853352057,3.9578616799523654,1.455690053576239e-10,0.13264003967864,4.320754939392458,1.0072908045368713e-10,0.1598458264234069,3.857248771977252,1.5160879286121778e-10,0.1290915615052942,4.491736222049112,0001,pop_mixtape_duo_GtVx_theme1_stereo_Vx,pop,mixtape,duo,"['Gt', 'Vx']",theme1,stereo,Vx,[151.99908088],A major,2134.974219535251,1787.6499935961529,19.61982461517534,3558.4242676914155,-164.2225,40.756195,203.79106,21.898853,-104.1689,16.154057,25.40873,8.248333,14.296044,10.444712,5.080345,9.659922,-10.185553,6.5254316,-7.377731,5.598332,-16.749865,5.118253,-5.237168,5.582892,-8.474928,5.2946777,-12.661713,5.4697556,-6.5219736,5.4654784,0.2508793,0.38595405,0.4410017,0.33897704,0.6818962,0.273035,0.32781127,0.25448737,0.38791525,0.511371,0.24815525,0.4149103,High Attention
1.2310302054014297e-10,1.0276274189094321e-10,1.1504348737091045e-10,9.116955769999128e-11,1.3149232409449885e-11,1.3563785718291864e-11,1.3354638074622021e-11,1.2361679416145913e-11,2.5574267094046676e-12,2.2157806503355167e-12,2.754044345871168e-12,1.9723327924366203e-12,6.508481907733948e-13,5.407620459871313e-13,1.2574144701258226e-12,6.60715574982783e-13,3.416460590691509e-13,4.678442137074255e-10,0.1741426269743019,4.472130789058487,3.8910043167716296e-10,0.16757295909380587,4.498901328748563,4.943898629026673e-10,0.24435165495400984,3.2920575269115133,3.617214807166133e-10,0.2013901271992872,3.8425519514443476,0001,pop_mixtape_trio_BsDrVx_theme2_stereo_Dr,pop,mixtape,trio,"['Bs', 'Dr', 'Vx']",theme2,stereo,Dr,[147.65625],B major,2304.7003678800834,3216.2044468888116,19.023546647736257,5146.852049836799,-271.40457,62.7121,128.18164,28.3878,-16.260786,21.712196,59.20261,14.4141035,16.644,19.008629,28.585264,10.036877,5.8951406,7.901013,2.1685522,11.485234,8.36231,7.025985,13.466842,7.082821,9.740909,6.582426,0.035588574,8.556685,0.59589946,6.684123,0.61817086,0.62211174,0.46733916,0.45254055,0.45595026,0.48995245,0.43798867,0.42618555,0.486487,0.52082056,0.4820811,0.5454104,High Attention
