EEG Fp1_Delta,EEG Fp2_Delta,EEG F7_Delta,EEG F8_Delta,EEG Fp1_Theta,EEG Fp2_Theta,EEG F7_Theta,EEG F8_Theta,EEG Fp1_Alpha,EEG Fp2_Alpha,EEG F7_Alpha,EEG F8_Alpha,EEG Fp1_Beta,EEG Fp2_Beta,EEG F7_Beta,EEG F8_Beta,Frontal_Alpha_Asymmetry,EEG Fp1_Activity,EEG Fp1_Mobility,EEG Fp1_Complexity,EEG Fp2_Activity,EEG Fp2_Mobility,EEG Fp2_Complexity,EEG F7_Activity,EEG F7_Mobility,EEG F7_Complexity,EEG F8_Activity,EEG F8_Mobility,EEG F8_Complexity,Subject,Session,Attention_Label,Quality
2.5315693532151997e-12,4.549950443915917e-12,2.2472855543570734e-12,4.34357960979463e-12,8.775462266267685e-13,5.553125677582164e-13,1.1866388625517863e-12,3.758703596749387e-13,7.688013642868314e-13,4.020222224502512e-13,4.2186919539980637e-13,3.7257619061701757e-13,1.4687611617317927e-13,1.6745263058687513e-13,7.299147580832485e-14,1.652975818764296e-13,3.6677914183658017e-13,4.443534620494332e-11,0.0926765350752598,3.316728288877019,2.6628803524564967e-11,0.11402236125268213,2.522003999929133,2.188315039801938e-11,0.12269800166716442,2.5676271044268653,3.404047423009562e-11,0.09628334677189403,2.9773770337106744,Subject26,1,Low Attention,Good Quality
7.0951116032630245e-12,1.3017151042442922e-11,4.320491258802323e-12,7.791694253790856e-12,1.1896325155033707e-12,1.4328778418710023e-12,1.2253172958877909e-12,1.109704764090799e-12,1.1904633152012656e-12,1.0175329228248586e-12,9.698855653045533e-13,8.728367016288254e-13,1.7836033105951718e-13,1.357832003754968e-13,2.1911578891236366e-13,1.1163352945353181e-13,1.72930392376407e-13,5.5866276790282223e-11,0.10014179215061798,2.8610822499446376,6.518932148442771e-11,0.08453169112244752,2.9033647621992658,3.723695005283825e-11,0.11410148367750562,2.3528973158458553,4.657946979699983e-11,0.08978088229532881,3.0405397470197566,Subject26,1,Low Attention,Good Quality
7.308994733708416e-12,5.500559072116706e-12,6.792680994422665e-12,3.3591366141981725e-12,1.4199245734673213e-12,1.4500635263360994e-12,1.3756550395941987e-12,1.470550950726579e-12,2.5202001932586394e-12,1.840558620557373e-12,1.3235577507093595e-12,2.2707652668735322e-12,2.8631426033508346e-13,1.4757404237293293e-13,1.612924362209235e-13,2.060945533794193e-13,6.796415727012665e-13,1.0042720014121772e-10,0.07698194041154457,3.927241533364047,4.5846802362609954e-11,0.102253088043825,2.568960658287364,4.409430220875898e-11,0.09842624828682499,3.1607354865178054,3.582752215076237e-11,0.11238839405712872,2.264933239777597,Subject26,1,Low Attention,Good Quality
8.609974492322878e-12,9.957571221071254e-12,5.963007514750417e-12,4.73168203785637e-12,1.5802998135737506e-12,2.7699544677796508e-12,1.1558554750144889e-12,2.000936954280049e-12,1.98635561316184e-12,2.8062990565674204e-12,1.1311952361228943e-12,2.4614364643878257e-12,1.046265212160429e-13,1.598992998730593e-13,1.187995391961388e-13,1.2847455967381232e-13,-8.199434434055803e-13,1.0615718503838218e-10,0.06459096964736,4.684313225557667,7.818558399954192e-11,0.08344648869064057,3.2233744912545035,3.727963650642853e-11,0.10773131652027987,2.877738914681381,1.0373996063145792e-10,0.061453420740716205,4.231164799740656,Subject26,1,Low Attention,Good Quality
6.623401906090109e-12,5.176808996040168e-12,7.1117187323790525e-12,1.5671444498811625e-12,2.68174069289513e-12,3.952336211249233e-12,2.460131298065102e-12,2.322407053596028e-12,1.9686318233077816e-12,2.6887284801379333e-12,1.3453725202457713e-12,2.8020318076475927e-12,3.5799567716472804e-13,3.384549124104185e-13,2.933257996699325e-13,3.1334408235208285e-13,-7.200966568301517e-13,5.097071585563823e-11,0.11493315105489163,2.3830590981427844,5.222191063367044e-11,0.11585118676368306,2.1603382886382603,5.123660539567593e-11,0.10306889568457298,2.6576324549230312,4.5560203654304094e-11,0.11758804982894495,2.055517223342149,Subject26,1,Low Attention,Good Quality
5.645841678462881e-12,1.0497006923081367e-11,3.548917693133612e-12,5.360353891022807e-12,2.6148692923454856e-12,1.2475383649083663e-12,1.6588208455749404e-12,6.180358442891102e-13,7.036789867055624e-13,9.09552110579482e-13,6.059042110265944e-13,3.596854099511056e-13,3.4137177788406426e-13,1.468892973039281e-13,2.5052502266802796e-13,9.4672091677271e-14,-2.058731238739196e-13,1.7453836611995962e-10,0.06595789262365133,4.711968999481949,9.505038310799266e-11,0.0757900545587586,3.730238663138538,5.821684903723973e-11,0.10805160973257798,2.809979757809112,4.836874113815436e-11,0.08995013657396309,3.409362334355513,Subject26,1,Low Attention,Good Quality
3.862389745376272e-12,6.848683117535235e-12,5.493153053871168e-12,7.223556647280931e-12,1.964356900397545e-12,1.782632648587393e-12,8.109303574760258e-13,1.6380774457444724e-12,1.3636041918983961e-12,2.052564777722793e-12,9.105873227253607e-13,1.5297630434117187e-12,3.319013987050399e-13,5.362164276311921e-13,2.953093610548626e-13,4.695109732457311e-13,-6.889605858243967e-13,3.6601917634374224e-11,0.12268463757872221,2.318823555400541,9.347604896930323e-11,0.0863108309921768,2.9710931441145556,3.095107410802484e-11,0.1192816752358864,2.4991689374695816,5.325776328891394e-11,0.09916537273006848,2.4670414249508243,Subject26,1,Low Attention,Good Quality
6.338286913261691e-12,7.548400796303756e-12,1.2784890683606189e-12,1.7476596593804863e-12,1.1541491208871974e-12,2.0579885622199317e-12,9.350301130523145e-13,7.016752221532299e-13,6.807449936020429e-13,1.2751027283545815e-12,9.196159990433048e-13,6.257234727155454e-13,2.7637565241753247e-13,2.0865568082409806e-13,2.3145131203240454e-13,1.9480075154282456e-13,-5.943577347525387e-13,5.241184626341481e-11,0.10081050334727844,2.9998979831829184,6.797926871384795e-11,0.08625104022376132,3.288220414185378,2.796879084194074e-11,0.12817915855735026,2.4068926306679272,2.1918132904148138e-11,0.13283444579571346,2.1825692427349033,Subject26,1,Low Attention,Good Quality
7.1037850205879656e-12,4.667680745131513e-12,1.916349756384857e-12,2.487379009167208e-12,5.1740284890280735e-12,3.6238196663716835e-12,3.254023552873031e-12,4.286321780401016e-12,3.5488594035809666e-12,3.4733003271486807e-12,2.4701937984996307e-12,4.3913687032944024e-12,2.1056380757493522e-13,1.6419507570869985e-13,1.3257694780407542e-13,1.0743981247690718e-13,7.555907643228585e-14,6.914920883021466e-11,0.09680231832823702,2.8834217184267574,5.981730022712499e-11,0.09591972038753944,2.4758462797417815,4.543005850940319e-11,0.1012613195678571,2.686960063382958,4.6117997358725845e-11,0.10295216828265255,2.1831699541810203,Subject26,1,Low Attention,Good Quality
3.2044365752120285e-12,5.113870562138341e-12,5.504137834220215e-12,4.949207483332154e-12,2.451860341576791e-12,2.3242235947475873e-12,1.516777948971894e-12,1.6700964747160374e-12,1.139373408353284e-12,1.386395397876338e-12,9.683911557149472e-13,6.583158341142775e-13,2.2773068968236506e-13,2.458267904180142e-13,1.3765431767013433e-13,2.8856382657129225e-13,-2.47021989523054e-13,3.6741986796221514e-11,0.11690021444118663,2.660313241764667,4.807610433633721e-11,0.09590510311647045,2.914707177859755,4.9562824434471695e-11,0.09291684544039405,3.500884964806269,3.728797026737375e-11,0.09910387645068891,2.8479797648537155,Subject26,1,Low Attention,Good Quality
1.924664890727626e-12,7.629491029988186e-12,2.75804895130256e-12,3.3016094127426198e-12,1.1336354427824923e-12,2.669981185480277e-12,7.212211663301471e-13,1.6649725390188855e-12,1.1834405822525124e-12,6.810837690251112e-13,4.666674132718367e-13,6.766738725051537e-13,2.867794155648833e-13,2.6541225764444417e-13,1.438305051088271e-13,2.147463204120427e-13,5.023568132274012e-13,3.2057376833947785e-11,0.13461713074453147,2.192544720454078,5.2418519357107134e-11,0.10062231001985626,2.6942711587148356,3.7754088044445274e-11,0.10971578187556447,2.726317570634475,3.004554903903348e-11,0.12115156576329371,2.3393382000006504,Subject26,1,Low Attention,Good Quality
5.8870381726444195e-12,2.8175272387573024e-12,4.732445216901151e-12,1.7770743016424027e-12,1.7379773608339039e-12,1.4547012263568106e-12,1.0853513749541264e-12,9.202224497466914e-13,6.359049613779267e-13,1.5873806022894394e-12,4.0341199956592904e-13,1.2647298661020884e-12,2.434549844050928e-13,2.3830445226219463e-13,1.8712831165348557e-13,2.4324250459182383e-13,-9.514756409115128e-13,7.850900597773275e-11,0.08139497937405571,3.5056424331237768,6.291758168449293e-11,0.08746609394739592,3.0473586018905383,4.5385248839905844e-11,0.09682568254174133,3.1045859657678303,5.878041619859676e-11,0.08446085472220168,3.075909321667356,Subject26,1,Low Attention,Good Quality
2.568443593945773e-12,7.028566177892826e-13,1.8686440923021764e-12,1.4262339378049656e-12,1.0329218038686939e-12,2.022583826138634e-12,1.2588680383206968e-12,1.1842263648337423e-12,9.694596627446643e-13,1.7632809714556168e-12,8.814609293878954e-13,1.8557461100209238e-12,1.7544114326821176e-13,1.9725745377855733e-13,1.5927287815125496e-13,1.8074212854595553e-13,-7.938213087109525e-13,3.186437334953308e-11,0.11849408054778518,2.5818305163489743,2.2532397182610327e-11,0.14196615682682634,2.0219627231547697,3.2795332199471476e-11,0.10334412507593567,2.8129052861886885,2.900846919907507e-11,0.11237707703403715,2.639966277332947,Subject26,1,Low Attention,Good Quality
5.911246910206126e-12,6.147991607586931e-12,3.87106204267002e-12,2.8696052116376497e-12,4.097214097437144e-12,2.9654465813278668e-12,4.706455396076636e-12,3.0638491291364257e-12,9.103662608101659e-13,1.1386431269821793e-12,9.177432630316582e-13,9.473811353940553e-13,2.488466491198384e-13,2.2054965854418067e-13,2.6308322876766776e-13,2.4073500978580977e-13,-2.282768661720134e-13,6.326455616956184e-11,0.09428869520267208,3.163292579690691,4.397570156860968e-11,0.10684393791503441,2.666599861621144,3.338785607524238e-11,0.12452820093250039,2.3506462893541804,5.322564143914304e-11,0.08751253546994484,3.1131772238281252,Subject26,1,Low Attention,Good Quality
6.432478773119896e-12,6.046085054273512e-12,3.441389952694224e-12,6.408394999661713e-12,1.2427277974844765e-12,1.203199642813205e-12,1.0170326801790179e-12,8.833605790665252e-13,7.521982277905242e-13,4.622152250877629e-13,9.477905624134739e-13,7.98988417945317e-13,2.599603597192438e-13,1.4141121617044846e-13,1.799043923405795e-13,1.3029148276210203e-13,2.899830027027613e-13,3.7709758251236486e-11,0.11939561095529197,2.6565261507853632,4.817441398189345e-11,0.0887237940355555,3.5353167305458633,3.2956855590241636e-11,0.11377975486501393,2.6148402309735936,4.4213088870027167e-11,0.08126207555742751,3.6475694827055616,Subject26,1,Low Attention,Good Quality
6.130874188082915e-12,6.644070211932737e-12,2.7051828270441713e-12,3.090662522133462e-12,3.1114522182482026e-12,2.8952183778689654e-12,2.0701993347912244e-12,1.9856359724852353e-12,3.994755965434051e-13,5.459818935013442e-13,2.785616888160992e-13,2.4687832137368957e-13,2.1991169172697662e-13,2.5323389663315716e-13,2.0232014814021367e-13,1.4636282957725447e-13,-1.4650629695793913e-13,9.816512560290445e-11,0.0722353152531004,4.019162657046349,1.0577696300585903e-10,0.06823694459772618,4.175540962637477,3.944572546223208e-11,0.10198123342948627,2.9408635727095724,6.071323575965781e-11,0.07522105344179385,3.696148772805356,Subject26,1,Low Attention,Good Quality
2.8484957586520574e-12,3.943892261608538e-12,6.6230796042374284e-12,1.5808075744704227e-12,1.2442067046045487e-12,6.368241773923458e-13,3.2061536425762565e-12,5.678212954653057e-13,3.449725576433807e-13,4.2019533905259105e-13,3.7662191583057953e-13,2.359698286511962e-13,1.644994561364856e-13,1.9607371029055428e-13,2.146794537550717e-13,1.3508087259884348e-13,-7.522278140921035e-14,4.481647451401051e-11,0.09888109116233489,3.3360808666018293,5.0906397631075175e-11,0.09133480691515278,3.1503499942079842,5.858127410828166e-11,0.07768992116049787,3.816886311120029,2.9667094332878057e-11,0.10295295133875607,2.808756380725764,Subject26,1,Low Attention,Good Quality
4.768497295529745e-12,1.0956638024059592e-12,6.231571048405751e-12,2.5346939007152832e-12,2.738180386649228e-12,3.8358039772487294e-12,1.90118809376188e-12,2.7980365586363424e-12,2.0929930044570875e-12,2.8468085712953065e-12,1.2867029389747805e-12,2.681815121933198e-12,2.599335590067112e-13,1.9669017215992219e-13,2.4947805749880847e-13,1.7957372809844307e-13,-7.53815566838219e-13,6.62194552660513e-11,0.09618190986347096,2.976853008384438,3.849456442424183e-11,0.1159823903824164,2.1924883761657483,5.262933941076236e-11,0.0972099508339841,2.790150180280384,5.062978948379198e-11,0.09449525633560778,2.4681930160106975,Subject26,1,Low Attention,Good Quality
7.656007257021245e-12,2.3545753041552598e-12,1.3430551934735757e-12,1.0381775219410284e-12,2.072061465836752e-12,2.0797114329092403e-12,3.318473899092815e-12,2.416881578260079e-12,1.057657204891791e-12,7.344689424291955e-13,9.083217293845664e-13,8.439885490087334e-13,3.3918754259665934e-13,1.5948127122627888e-13,2.967772228165601e-13,1.158715400899808e-13,3.231882624625955e-13,6.471936782627965e-11,0.09521668872079134,2.640674245814452,4.223909068935482e-11,0.11171758302117331,2.4094095317968365,3.7653694560525966e-11,0.11541188168854927,2.2629563298188833,3.415763343871602e-11,0.11734411858679097,2.1613166935104475,Subject26,1,Low Attention,Good Quality
1.7927854965219746e-12,4.740350854818689e-12,1.7199131922029393e-12,2.9664685867771544e-12,7.141736414044076e-13,2.659548252388032e-12,1.3339563270719275e-12,2.216598891081169e-12,1.221321580440915e-12,1.8318086393882264e-12,9.064825767619744e-13,1.4182316158660164e-12,2.8297048441699364e-13,2.6927245835599763e-13,2.0968032782597306e-13,1.505654348314959e-13,-6.104870589473114e-13,3.604865152379129e-11,0.12122370360212557,2.5376081221066347,6.760334021761926e-11,0.08755672716330888,3.2786896872752145,2.623003954498158e-11,0.11805780867519935,2.680673059030546,3.6237840873470366e-11,0.10255109866526015,2.677964332271104,Subject26,1,Low Attention,Good Quality
6.488775960290231e-12,7.984303945858413e-12,3.073761955902063e-12,2.9883602759022418e-12,3.5726176400333457e-13,2.4501925654803487e-12,9.449313882924183e-13,7.395029676415498e-13,9.767962656139502e-13,2.5293029203094382e-12,7.40249478399956e-13,1.5305920623514843e-12,1.9961207405418062e-13,2.7339477589227624e-13,1.3101327603189987e-13,1.9009231400622344e-13,-1.552506654695488e-12,5.611595166831898e-11,0.0919591984337823,3.099333945978981,5.489641734867655e-11,0.09906102714454557,2.992426436761728,3.801209834907376e-11,0.09507853530776622,3.0542577790707472,3.885608846508439e-11,0.09608187443836345,2.8711773427741596,Subject26,1,Low Attention,Good Quality
5.998349608859426e-12,4.40940489589597e-12,4.780794052736509e-12,2.720806053321268e-12,1.2041786987511587e-12,1.1323459402135012e-12,1.911981199419386e-12,1.5033034774604696e-12,4.903842560350971e-13,1.3015606170226646e-12,2.8395318694349697e-13,6.252597741441596e-13,2.5529451028036225e-13,2.0711750137814116e-13,1.756497559861939e-13,1.6915672129328014e-13,-8.111763609875675e-13,5.4289356765381655e-11,0.1042401128040399,2.8624732858267796,4.212412719674192e-11,0.10583357653388102,2.7773885525478987,4.059016995918897e-11,0.10525784561607111,2.868091080274041,4.449727047852674e-11,0.0955233083967266,3.009660550052707,Subject26,1,Low Attention,Good Quality
7.859129166879752e-12,5.249726552957462e-12,6.0877093007643384e-12,6.19438157710665e-12,3.998573967088978e-12,6.29907569332754e-12,3.769672522080031e-12,8.272681311299498e-12,1.7774433897277195e-12,2.0675848609674746e-12,1.2827468501937363e-12,2.36730951588783e-12,1.8488314279442258e-13,2.4466446791750935e-13,1.644751360448522e-13,3.5627878754461507e-13,-2.9014147123975513e-13,8.241908843298533e-11,0.0855732235548666,3.1913403572814922,7.436376429187027e-11,0.09032596366268628,2.818484004059622,5.45008465294359e-11,0.09150270759548922,2.8894131027085277,5.790194821136673e-11,0.10614212692950291,2.2905608494354994,Subject26,1,Low Attention,Good Quality
3.3203765786179015e-12,2.8738721895143013e-12,1.2848951515722106e-12,3.5539005073874474e-12,1.2079643839677267e-12,2.425805135578807e-12,1.702151500882555e-12,1.5387759169124654e-12,5.568189004496456e-13,6.317154547472976e-13,1.8723402733027947e-13,4.335067189246331e-13,1.9970445133165296e-13,1.6917322878504423e-13,1.5155347904228982e-13,1.4629191311445034e-13,-7.489655429765205e-14,4.25183449541067e-11,0.10545746404724536,2.997677495412983,3.304672850293236e-11,0.10726668530503888,2.627853286214065,2.2177020770231085e-11,0.12886176119606857,2.501986058147445,2.9302797312701424e-11,0.10229971565987353,2.95261581044322,Subject26,1,Low Attention,Good Quality
2.8006562198352565e-12,1.465456246307075e-11,3.7754177495253615e-12,8.063923937922613e-12,1.3071048070308584e-12,1.828556650682342e-12,1.1096099622139697e-12,1.1008528073355444e-12,7.482991634247612e-13,7.292844710571031e-13,4.0337970006049735e-13,3.3499908954053024e-13,2.2324894475212237e-13,1.3492189928160937e-13,1.5934695358503625e-13,7.968015992189458e-14,1.901469236765813e-14,2.6916659533490543e-11,0.12978014017449452,2.282785788466447,9.928730785151513e-11,0.06283908585806108,4.727898256331951,2.788199215581432e-11,0.11922922098338333,2.5571169151023,5.693572158825425e-11,0.07195913713604743,4.2249356663932005,Subject26,1,Low Attention,Good Quality
2.989604864110186e-12,3.0992748057890347e-12,3.1084460438700883e-12,8.75671184308501e-13,1.2855496473407974e-12,1.0964321777285506e-12,8.552612183272325e-13,7.871388050800609e-13,8.874495429953216e-13,1.5092242931954535e-12,6.158731369094881e-13,1.3297788044266016e-12,3.2477147968567977e-13,3.533289005698327e-13,2.4420083726497306e-13,2.8255422990656615e-13,-6.217747502001319e-13,4.535284642154869e-11,0.11697737958488169,2.5325350933650554,6.390992056975843e-11,0.09357144584454978,2.626985884154975,2.8557752282220174e-11,0.12495192151806431,2.3983657005038888,2.7131355147277283e-11,0.1370779432804994,1.9469450819419074,Subject26,1,Low Attention,Good Quality
4.200270059636124e-12,3.6664497969741e-12,4.167526014264946e-12,2.0066493114040965e-12,6.799939377571296e-13,8.959123589621569e-13,1.3401818161686697e-12,2.0447842398855983e-12,1.0067698020572427e-12,1.387324078160341e-12,9.042961520244659e-13,1.2097857706548786e-12,2.3270866258602816e-13,2.5717150380906813e-13,1.286394978539768e-13,1.543818339439338e-13,-3.8055427610309833e-13,6.34646130963932e-11,0.09422755991823896,3.0922571603816746,5.873931914734797e-11,0.09734284217482511,2.654741275365799,3.34058069676626e-11,0.11931170055601287,2.3841523702432843,3.4166249876158936e-11,0.11509116987883221,2.32047225162676,Subject26,1,Low Attention,Good Quality
5.1797433106912446e-12,4.14188070593738e-12,4.65792798429326e-13,1.1154939614082965e-12,1.1132942425585071e-12,3.500542646423491e-13,9.755461674630146e-13,1.1286487013853568e-12,6.398912695505423e-13,3.625945631547635e-13,6.691157274293644e-13,3.4051725968966137e-13,3.05533987466427e-13,4.21265236833811e-13,2.982444292471412e-13,3.9271745135397875e-13,2.7729670639577883e-13,1.511743364712672e-10,0.06957452060051554,4.053467874359739,6.580913219969115e-11,0.08859022969820628,3.054745302088495,3.1113622744589155e-11,0.12351168114096046,2.3318102997610417,5.131119587397795e-11,0.093966623911448,2.8379619460913186,Subject26,1,Low Attention,Good Quality
8.651815986009307e-12,6.105588932891836e-12,4.581594270660749e-12,5.114099259321989e-12,9.759948255598913e-13,1.9720086918967726e-12,1.6079416830406557e-12,2.128234221067129e-12,4.2898898581112947e-13,5.853522592399924e-13,5.248610726246425e-13,6.311049294908554e-13,2.0940371879984535e-13,1.7304132932424245e-13,1.244932833547596e-13,1.1278636830161423e-13,-1.563632734288629e-13,5.7778810037035943e-11,0.09111326063985921,3.164294737913554,3.7967635769470506e-11,0.10331309918565758,2.662335757564165,3.784883704569806e-11,0.1030082817783062,2.7816641915406297,5.508707999001382e-11,0.07869014501738986,3.555303908350498,Subject26,1,Low Attention,Good Quality
2.942064610822093e-12,4.71110810849598e-12,1.2401284672081735e-12,2.0629822548321273e-12,1.1950531068255257e-12,2.098768850818259e-12,5.986650180067945e-13,1.4167743577997186e-12,1.6077019698874321e-12,9.118112831091376e-13,4.602013222414851e-13,9.281182024231867e-13,2.8982649344911733e-13,8.582012512922509e-14,1.828842405911019e-13,8.274018032821312e-14,6.958906867782946e-13,3.140816322605056e-11,0.13190852880683981,2.341594012762047,5.450097609944612e-11,0.07924418393523117,3.6344948023645545,1.821168630699051e-11,0.14510409262534157,2.2395103844359534,3.197494548508683e-11,0.10561106399487265,2.550995959323561,Subject26,1,Low Attention,Good Quality
1.4337562226528506e-12,5.088979496707824e-12,5.209760824153706e-12,1.5684636531839564e-12,6.071248704078849e-13,9.517466313790868e-13,6.697686349127892e-13,9.556298352629893e-13,9.860573890120274e-13,1.323800877321772e-12,6.791932834657747e-13,1.1003507541420866e-12,2.2559873720292048e-13,2.2961306112496947e-13,1.3149546103364624e-13,2.076279344309206e-13,-3.377434883097445e-13,7.799687373843712e-11,0.08280423639059359,3.562191659703129,5.545502085586769e-11,0.09245987003304812,2.862437341452534,7.552195463096761e-11,0.07256367462599199,4.0415578921651285,2.8141886627740794e-11,0.11239368086355345,2.4417851737089475,Subject26,1,Low Attention,Good Quality
6.136041785751801e-12,7.944767185759397e-12,5.9600332479604306e-12,4.976941072290072e-12,1.0334850739348659e-12,7.571645549142992e-13,1.8541214226846284e-12,1.1044483647134031e-12,3.679086033914388e-13,8.553978690284309e-13,4.433128419947885e-13,1.0328329269449513e-12,2.28321471820325e-13,2.446474388327624e-13,1.9765127526531076e-13,1.442020570227195e-13,-4.874892656369922e-13,9.298803958417306e-11,0.0811219260516263,3.6728391451688003,8.119402127370325e-11,0.07733585503716876,3.8260972522147467,7.179656094698433e-11,0.08283821421824926,3.6360744036122616,3.327360736779576e-11,0.11130928952041222,2.8291024147388866,Subject26,1,Low Attention,Good Quality
4.296929704349174e-12,2.2684394119524844e-12,2.2475492468240796e-12,1.1392628742444289e-12,1.2519140749379223e-12,1.2545342505047491e-12,1.6220553333052615e-12,1.4313642854857846e-12,2.382738770618351e-12,3.4252936163631886e-12,2.0026191234946356e-12,2.340427348320499e-12,2.7654807126771566e-13,3.291699811307971e-13,2.1997528908098688e-13,2.2437363616943935e-13,-1.0425548457448377e-12,5.195745350491716e-11,0.10355147109133457,2.7918091556749247,3.081534715068301e-11,0.14409907780947492,2.0873030899460487,3.882635639434206e-11,0.11662860247883493,2.5336670129261867,2.8582174395473317e-11,0.11901619927226836,2.4938930248764617,Subject26,1,Low Attention,Good Quality
6.997726618533525e-12,7.119200190170226e-12,6.384944340643683e-13,2.407945256480412e-12,1.5326358814301116e-12,1.2690403399769538e-12,1.3650063618286355e-12,5.082506161409617e-13,1.3140065028928493e-12,6.365541690422922e-13,1.3345875277739072e-12,2.3352107047728e-13,1.8361064944655612e-13,1.7626247812028147e-13,9.161305545563002e-14,1.209359586540624e-13,6.774523338505571e-13,7.793772390115176e-11,0.07619715404186303,3.725816478685898,5.928343851461625e-11,0.07891227272856384,3.637934205173607,2.1400741248521675e-11,0.12387835962207748,2.282386957530037,2.689698527172083e-11,0.10392203564120821,2.875477507330093,Subject26,1,Low Attention,Good Quality
8.046221997284398e-12,2.3291733141428766e-12,1.7858263080472728e-12,4.185552789500749e-12,1.6416011633341752e-12,8.950347434395247e-13,1.6155855408072596e-12,9.249069617061564e-13,8.290708950269392e-13,7.754593083351287e-13,8.498516072422411e-13,8.030326048649591e-13,2.560608436378637e-13,2.425640503447734e-13,2.079262769878558e-13,1.952627763558017e-13,5.361158669181053e-14,5.721376598271681e-11,0.10010504452733796,3.132767581260526,4.3445092600109996e-11,0.10446373251502719,2.8618702917141468,2.7821801014502605e-11,0.11913903387341371,2.5896457936464583,5.216431570747773e-11,0.08321981993489001,3.456483878324382,Subject26,1,Low Attention,Good Quality
3.4961421222938933e-12,3.234026512777538e-12,2.422104675000862e-12,5.749041334465438e-12,5.629913907822485e-13,1.1261832367972311e-12,5.514791794947908e-13,1.0485779648089402e-12,3.183456434840641e-13,6.431381856764256e-13,1.776715267403775e-13,6.527585313157011e-13,3.0787762719096965e-13,2.854671729113358e-13,1.9135823212700594e-13,3.753516595322951e-13,-3.247925421923615e-13,3.4161630792952227e-11,0.1256687918002164,2.324228466364969,3.59442159638639e-11,0.11995082574094787,2.3805023932436615,2.2459762240364722e-11,0.13760910754340608,2.207094602596477,4.230141110134805e-11,0.10645158694421132,2.5680160003918124,Subject26,1,Low Attention,Good Quality
3.876312911822154e-12,4.257351478431475e-12,8.323129902299203e-13,2.741054880995248e-12,1.104400248551379e-12,1.5224612714325258e-12,6.876859108402205e-13,7.172214565105073e-13,5.245533464236668e-13,1.2921452190434784e-12,8.073662695772523e-13,5.959353345560282e-13,3.583393303911018e-13,2.466219224765315e-13,2.3848924263851083e-13,2.0111681572147735e-13,-7.675918726198117e-13,4.635460022186924e-11,0.11381588913038493,2.687821517746578,7.362820140896711e-11,0.07657181288251204,3.885236554088844,1.7935111606033023e-11,0.15541145319964636,1.9498479346345994,5.1521940339324056e-11,0.07924953843293303,3.7370012911345127,Subject26,1,Low Attention,Good Quality
5.352449181299952e-12,2.5203364725535844e-12,2.3673364056918417e-12,4.4253201977638554e-12,1.6055042489432136e-12,8.724476348366746e-13,7.656109975751659e-13,6.4475263296734e-13,9.310604103442148e-13,8.830309805059767e-13,4.509258372809395e-13,1.2189590773443263e-12,2.5330575356110854e-13,1.5004158950501787e-13,1.870731596207375e-13,9.767820268625556e-14,4.802942983823809e-14,5.772948299627904e-11,0.09817784914126906,3.206246631183139,3.690989400853013e-11,0.10386933661119506,2.8673485815986397,2.567953126579676e-11,0.1211315934743622,2.5212532531300322,5.376208168329665e-11,0.07847475417973507,3.4883554884192005,Subject26,1,Low Attention,Good Quality
2.9948479849656507e-14,3.238305608536429e-14,5.165231373265431e-15,3.369711942295246e-15,2.4961265670585207e-15,2.382854760007286e-15,8.688162149990947e-17,1.1813400758690405e-16,9.594482740653347e-16,8.418308663331307e-16,6.791956063910414e-17,4.150462617342558e-17,3.6967246527468053e-16,2.55571741988654e-16,5.5261012483016016e-17,1.2603756494968102e-17,1.1761740773220397e-16,1.8362536769828817e-12,0.14390583061093118,2.2008743483429103,1.5609638462004463e-12,0.0943344249961881,3.0196573737602104,2.575318866100701e-13,0.1863633277925557,1.9359963452172526,3.10025047773519e-13,0.051190945227696,5.850825421009647,Subject26,1,Low Attention,Good Quality
6.102843868952301e-12,2.9580400498601954e-12,2.7932127675354494e-12,5.4388406580806925e-12,7.951254419822139e-13,8.163715805740627e-13,1.2645805974526147e-12,4.928135655306133e-13,9.781779238557725e-13,6.205141867010318e-13,3.555830604828653e-13,2.945931918918575e-13,2.940400883522875e-13,1.7867109682304606e-13,1.5649966691008097e-13,1.2672026390111947e-13,3.576637371547407e-13,9.087976711683828e-11,0.07936265130902158,3.8192832633382716,3.4095739575643156e-11,0.10274987089938929,2.9473544458004923,2.222827213373741e-11,0.1286189281202509,2.4931344771610764,3.7804859268394545e-11,0.08539125077050645,3.442330229133325,Subject26,2,High Attention,Good Quality
4.2257765610963244e-12,6.2311462601810884e-12,1.4488540916478065e-12,3.4397154339387274e-12,2.3357081107555174e-12,1.4201265535999271e-12,5.99595044028749e-13,8.175555545266335e-13,4.568329712658161e-13,4.652078421337331e-13,2.978189472594874e-13,2.633187330155032e-13,1.6976866718437988e-13,1.7590965485870837e-13,9.301349932762139e-14,1.2583914722818215e-13,-8.374870867916974e-15,1.0529205225460759e-10,0.06967944822764684,4.574711669763931,7.948418939344891e-11,0.06980780724725753,4.39340272862153,3.15399886194249e-11,0.09586660342061991,3.1641347889933247,5.682136736622103e-11,0.0729098619576098,4.185557395348682,Subject26,2,High Attention,Good Quality
